danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,preview_url,cover_url,name,artist
0.487,0.981,1,-5.2,1,0.896,0.83,0.0,0.714,0.234,104.747,audio_features,6W4V7BiQv7hcVFQxDPVi78,https://api.spotify.com/v1/tracks/6W4V7BiQv7hcVFQxDPVi78,https://api.spotify.com/v1/audio-analysis/6W4V7BiQv7hcVFQxDPVi78,391456,5,https://p.scdn.co/mp3-preview/3e64cbe1235fce0765fce5f850409813cfcbb032?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a5bd1d3342603eb2ddda81c8,Weddings,Jim Gaffigan
0.502,0.989,11,-4.946,0,0.844,0.878,0.0,0.76,0.191,127.095,audio_features,14rnuwhsCcNt2CGt5dilkh,https://api.spotify.com/v1/tracks/14rnuwhsCcNt2CGt5dilkh,https://api.spotify.com/v1/audio-analysis/14rnuwhsCcNt2CGt5dilkh,164080,3,https://p.scdn.co/mp3-preview/428f77f4102fa4da32acf5c8d33324d0b288d2b2?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a5bd1d3342603eb2ddda81c8,Donuts,Jim Gaffigan
0.548,0.944,1,-7.298,1,0.941,0.835,0.0,0.922,0.149,130.285,audio_features,50HPhpbETuUtKZVqhu7B4r,https://api.spotify.com/v1/tracks/50HPhpbETuUtKZVqhu7B4r,https://api.spotify.com/v1/audio-analysis/50HPhpbETuUtKZVqhu7B4r,310960,5,,https://i.scdn.co/image/ab67616d0000b2739ad7dc3e59b9702ec421664a,Bowling,Jim Gaffigan
0.548,0.912,1,-6.778,1,0.96,0.918,0.0,0.231,0.277,174.889,audio_features,5wOjrXImdQRXiM6HVlgnpt,https://api.spotify.com/v1/tracks/5wOjrXImdQRXiM6HVlgnpt,https://api.spotify.com/v1/audio-analysis/5wOjrXImdQRXiM6HVlgnpt,229907,3,https://p.scdn.co/mp3-preview/d05b908c49ea23427d8bd8216d328a9d1d08f551?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273db728907f8e50aa3915dee9b,Disney,Jim Gaffigan
0.491,0.938,1,-10.254,1,0.95,0.791,0.0,0.715,0.145,78.065,audio_features,55Bldp88gOkg2ei45dlMhG,https://api.spotify.com/v1/tracks/55Bldp88gOkg2ei45dlMhG,https://api.spotify.com/v1/audio-analysis/55Bldp88gOkg2ei45dlMhG,138893,1,https://p.scdn.co/mp3-preview/20b58cd08b222b24b332c2c2ab78daface74132e?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27332bc0dc3ee6b579efed70a55,Sandwiches,Mitch Hedberg
0.511,0.93,2,-9.501,1,0.95,0.937,3.02e-06,0.949,0.209,132.05,audio_features,3WOWOUvh2pYdU3r392vEur,https://api.spotify.com/v1/tracks/3WOWOUvh2pYdU3r392vEur,https://api.spotify.com/v1/audio-analysis/3WOWOUvh2pYdU3r392vEur,220093,3,https://p.scdn.co/mp3-preview/9f0439c3749ef1c707b7f370574dddf0a4a0472b?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2731b8c9952f0afbede2bbe324e,The Improv Fairy Tale,Mitch Hedberg
0.547,0.878,11,-10.684,1,0.916,0.744,0.0,0.917,0.305,111.661,audio_features,5RRbhaDvTrP8doMIEg0QGx,https://api.spotify.com/v1/tracks/5RRbhaDvTrP8doMIEg0QGx,https://api.spotify.com/v1/audio-analysis/5RRbhaDvTrP8doMIEg0QGx,124907,3,https://p.scdn.co/mp3-preview/c7a44a552856eff33bab0b9280f179187b6a0790?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27332bc0dc3ee6b579efed70a55,Candy Bars,Mitch Hedberg
0.396,0.94,0,-12.283,1,0.95,0.913,7e-06,0.845,0.101,90.722,audio_features,7MmNNMNYKNjpCVAfYYjfNf,https://api.spotify.com/v1/tracks/7MmNNMNYKNjpCVAfYYjfNf,https://api.spotify.com/v1/audio-analysis/7MmNNMNYKNjpCVAfYYjfNf,148520,3,https://p.scdn.co/mp3-preview/1f9750f833925356acfacf6d2baa6b43a3c0ba88?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2731b8c9952f0afbede2bbe324e,Door Deal,Mitch Hedberg
0.498,0.917,3,-10.434,1,0.947,0.768,0.0,0.864,0.256,78.283,audio_features,2LXB4V6s9sHJ5hrKmcdR6T,https://api.spotify.com/v1/tracks/2LXB4V6s9sHJ5hrKmcdR6T,https://api.spotify.com/v1/audio-analysis/2LXB4V6s9sHJ5hrKmcdR6T,66787,4,https://p.scdn.co/mp3-preview/f82cedf20a9994a1c415a2fe6bd0f2299b346723?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27332bc0dc3ee6b579efed70a55,"Not Track Five, Not Chainsaw Juggler",Mitch Hedberg
0.446,0.952,6,-8.42,0,0.936,0.904,2.85e-05,0.495,0.312,107.01,audio_features,4vVIHxe9kdEsIrrTeHnHyG,https://api.spotify.com/v1/tracks/4vVIHxe9kdEsIrrTeHnHyG,https://api.spotify.com/v1/audio-analysis/4vVIHxe9kdEsIrrTeHnHyG,331520,3,https://p.scdn.co/mp3-preview/0943f73c18463004485a5fee008401ce08594a27?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273ba6180e948961bbc36294c8a,People Watching,Demetri Martin
0.461,0.912,6,-9.078,1,0.947,0.9,0.000121,0.808,0.208,69.92,audio_features,4j1Pc3I3CQTg4EAE6kCpNV,https://api.spotify.com/v1/tracks/4j1Pc3I3CQTg4EAE6kCpNV,https://api.spotify.com/v1/audio-analysis/4j1Pc3I3CQTg4EAE6kCpNV,233093,4,https://p.scdn.co/mp3-preview/31d8afd5de23241a49b8c5a06564bfc8e5084803?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273ba6180e948961bbc36294c8a,Yep,Demetri Martin
0.35,0.951,11,-8.937,0,0.957,0.9,0.000642,0.832,0.316,66.039,audio_features,7xu9XwOp7daR429z9KxrEc,https://api.spotify.com/v1/tracks/7xu9XwOp7daR429z9KxrEc,https://api.spotify.com/v1/audio-analysis/7xu9XwOp7daR429z9KxrEc,262480,3,https://p.scdn.co/mp3-preview/98df0b4f1b8d99cd615a85384cc6ae1aa7d56c28?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273ba6180e948961bbc36294c8a,OK,Demetri Martin
0.442,0.917,9,-11.585,0,0.926,0.777,0.0,0.812,0.0736,95.144,audio_features,7C9JhqsgvMuNaSN9BbPdCv,https://api.spotify.com/v1/tracks/7C9JhqsgvMuNaSN9BbPdCv,https://api.spotify.com/v1/audio-analysis/7C9JhqsgvMuNaSN9BbPdCv,429920,3,https://p.scdn.co/mp3-preview/09c9b7e9b1a39f01e47b92c026e0567181df8751?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27303f846bb1cf1b40a4371d761,Some Jokes,Demetri Martin
0.522,0.954,5,-11.962,0,0.908,0.736,0.0,0.663,0.0732,60.597,audio_features,3J6bX1cyAE5rKxleWDyXwB,https://api.spotify.com/v1/tracks/3J6bX1cyAE5rKxleWDyXwB,https://api.spotify.com/v1/audio-analysis/3J6bX1cyAE5rKxleWDyXwB,87307,4,https://p.scdn.co/mp3-preview/377975b8c9250be95a597eeac0d032c120b37616?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27303f846bb1cf1b40a4371d761,Other Jokes,Demetri Martin
0.528,0.894,8,-10.572,1,0.926,0.849,0.000793,0.92,0.101,71.549,audio_features,32VSwgRdtkRI0Y3qDO3j69,https://api.spotify.com/v1/tracks/32VSwgRdtkRI0Y3qDO3j69,https://api.spotify.com/v1/audio-analysis/32VSwgRdtkRI0Y3qDO3j69,174813,4,https://p.scdn.co/mp3-preview/16d5f563c38beac81a64fdb6cb4de3187ff279f0?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273760c2d4b5b604ea115a1671c,Pleased to Meet You,Anthony Jeselnik
0.468,0.856,0,-11.028,1,0.928,0.853,9.61e-05,0.842,0.185,80.493,audio_features,5YuREaF6Hst2bQQf2LCAhC,https://api.spotify.com/v1/tracks/5YuREaF6Hst2bQQf2LCAhC,https://api.spotify.com/v1/audio-analysis/5YuREaF6Hst2bQQf2LCAhC,274307,3,https://p.scdn.co/mp3-preview/e91307e2ebf734e011bd2231691d2bc5ea2cc7ef?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273760c2d4b5b604ea115a1671c,School Sucks,Anthony Jeselnik
0.593,0.848,1,-11.366,1,0.915,0.823,8.46e-06,0.662,0.254,86.082,audio_features,75VJonM927sxlOyE8cR8Qe,https://api.spotify.com/v1/tracks/75VJonM927sxlOyE8cR8Qe,https://api.spotify.com/v1/audio-analysis/75VJonM927sxlOyE8cR8Qe,169627,4,https://p.scdn.co/mp3-preview/3cb844a8bc360ffa80371eb6e4164bf6437f04ca?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273760c2d4b5b604ea115a1671c,Romance,Anthony Jeselnik
0.516,0.865,2,-10.777,1,0.932,0.842,0.000154,0.575,0.192,89.484,audio_features,1O4TBC3Z38MZdNWIH1B22W,https://api.spotify.com/v1/tracks/1O4TBC3Z38MZdNWIH1B22W,https://api.spotify.com/v1/audio-analysis/1O4TBC3Z38MZdNWIH1B22W,150107,3,https://p.scdn.co/mp3-preview/9b736b044dd43c4885608494d57a97689ed30b16?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273760c2d4b5b604ea115a1671c,Fun Family,Anthony Jeselnik
0.611,0.839,8,-11.131,1,0.921,0.82,7.21e-05,0.723,0.292,72.528,audio_features,6kMVlS3brZPQZub6wO8Ub7,https://api.spotify.com/v1/tracks/6kMVlS3brZPQZub6wO8Ub7,https://api.spotify.com/v1/audio-analysis/6kMVlS3brZPQZub6wO8Ub7,186613,3,https://p.scdn.co/mp3-preview/97be5fa28bcf277caba6f3e8d0c6e10dc038d7f9?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273760c2d4b5b604ea115a1671c,Bad Parents,Anthony Jeselnik
0.606,0.943,10,-7.582,1,0.92,0.886,0.0,0.958,0.214,87.786,audio_features,4S7QHx2yZ0DZlm9MkYPLi6,https://api.spotify.com/v1/tracks/4S7QHx2yZ0DZlm9MkYPLi6,https://api.spotify.com/v1/audio-analysis/4S7QHx2yZ0DZlm9MkYPLi6,129907,4,https://p.scdn.co/mp3-preview/89db6bf4d334beef99b09cfa6f9dea39d4773448?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273afe9443865283870f7dec6d3,What's Up DC?!? Chicago/Rio Olympics - Explicit Audio,Robin Williams
0.585,0.936,10,-8.764,1,0.94,0.887,0.0,0.773,0.223,134.107,audio_features,2ldwopQUfCiBeTG2kazF63,https://api.spotify.com/v1/tracks/2ldwopQUfCiBeTG2kazF63,https://api.spotify.com/v1/audio-analysis/2ldwopQUfCiBeTG2kazF63,324827,5,https://p.scdn.co/mp3-preview/ceef22d9fe47591fb670f43bf17f9bc0b5d28efc?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273afe9443865283870f7dec6d3,"Fires, Weed And The Weather - Explicit Audio",Robin Williams
0.454,0.939,9,-9.876,1,0.926,0.841,0.0,0.818,0.159,80.44,audio_features,3kdTYrrB4Y96uSqDLcQLhG,https://api.spotify.com/v1/tracks/3kdTYrrB4Y96uSqDLcQLhG,https://api.spotify.com/v1/audio-analysis/3kdTYrrB4Y96uSqDLcQLhG,287387,4,https://p.scdn.co/mp3-preview/cbde363b75cde70631b4097b1c1f3b0ed1651865?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273afe9443865283870f7dec6d3,Hybrids And Animals - Explicit Audio,Robin Williams
0.469,0.876,1,-10.006,0,0.947,0.875,0.0,0.965,0.273,64.032,audio_features,39Xdcux5VHtwBtkKeU9Apr,https://api.spotify.com/v1/tracks/39Xdcux5VHtwBtkKeU9Apr,https://api.spotify.com/v1/audio-analysis/39Xdcux5VHtwBtkKeU9Apr,369973,4,https://p.scdn.co/mp3-preview/0ddcae909ba18098c1312457c809608904e198e8?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273afe9443865283870f7dec6d3,Healthcare And Heart Surgery - Explicit Audio,Robin Williams
0.576,0.968,9,-7.48,1,0.931,0.863,0.0,0.892,0.183,141.154,audio_features,2XxOwj801fKJlK5GMBJt8F,https://api.spotify.com/v1/tracks/2XxOwj801fKJlK5GMBJt8F,https://api.spotify.com/v1/audio-analysis/2XxOwj801fKJlK5GMBJt8F,517200,3,https://p.scdn.co/mp3-preview/8347829ebd235b81207da0c813805772f2ca5534?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273afe9443865283870f7dec6d3,"Bush, Cheney, And The Obamas - Explicit Audio",Robin Williams
0.485,0.945,5,-6.9,1,0.922,0.762,0.0,0.875,0.311,127.613,audio_features,6IXLbeoCISk1hhcYozWBGl,https://api.spotify.com/v1/tracks/6IXLbeoCISk1hhcYozWBGl,https://api.spotify.com/v1/audio-analysis/6IXLbeoCISk1hhcYozWBGl,171480,3,https://p.scdn.co/mp3-preview/79bc3ce74d0065d31d21479d04a44f5ba6770731?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a58d351bf4f6d681609a6533,Masturbating,Amy Schumer
0.496,0.929,8,-7.024,1,0.945,0.76,0.0,0.957,0.359,87.845,audio_features,4bePXWlGoXiw3Gx2MzoMsP,https://api.spotify.com/v1/tracks/4bePXWlGoXiw3Gx2MzoMsP,https://api.spotify.com/v1/audio-analysis/4bePXWlGoXiw3Gx2MzoMsP,234787,1,https://p.scdn.co/mp3-preview/1730b0e18159c6aa3a9781e3b2cb23f69d5a8f93?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a58d351bf4f6d681609a6533,H.S. Crush,Amy Schumer
0.552,0.835,8,-7.1,0,0.936,0.687,0.0,0.792,0.434,118.718,audio_features,2yGW59d94dNOf90TKTyPhD,https://api.spotify.com/v1/tracks/2yGW59d94dNOf90TKTyPhD,https://api.spotify.com/v1/audio-analysis/2yGW59d94dNOf90TKTyPhD,256173,3,https://p.scdn.co/mp3-preview/fcfbe1d0eaece3911bde24b11c7c591eac2056f3?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a58d351bf4f6d681609a6533,Cockblock,Amy Schumer
0.386,0.951,8,-4.873,0,0.96,0.8,0.0,0.894,0.352,69.233,audio_features,4Z2uDO3EM6xHYvxslOddg6,https://api.spotify.com/v1/tracks/4Z2uDO3EM6xHYvxslOddg6,https://api.spotify.com/v1/audio-analysis/4Z2uDO3EM6xHYvxslOddg6,186693,3,https://p.scdn.co/mp3-preview/ebd3b9789ee08e59f9ac45bdebbf5b3bf6d1d676?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a58d351bf4f6d681609a6533,Swedes,Amy Schumer
0.474,0.852,8,-8.326,0,0.94,0.811,0.0,0.682,0.427,98.449,audio_features,1oghVlru2yy1sOOIB0DbvV,https://api.spotify.com/v1/tracks/1oghVlru2yy1sOOIB0DbvV,https://api.spotify.com/v1/audio-analysis/1oghVlru2yy1sOOIB0DbvV,227000,3,https://p.scdn.co/mp3-preview/f00dc68f8e02bd365db097b551022102b2f8f338?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a58d351bf4f6d681609a6533,Jews,Amy Schumer
0.576,0.863,4,-6.668,1,0.914,0.878,0.0,0.796,0.433,115.815,audio_features,3BotSRfkjvito6KvHIvS2c,https://api.spotify.com/v1/tracks/3BotSRfkjvito6KvHIvS2c,https://api.spotify.com/v1/audio-analysis/3BotSRfkjvito6KvHIvS2c,314400,3,https://p.scdn.co/mp3-preview/90ebf08e078ce1091348c3bb1a3c5388da9dc35a?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273df1063f9732f5ccbc441f094,Blacking Out and Making Money,John Mulaney
0.48,0.867,4,-5.225,1,0.92,0.833,0.0,0.844,0.448,80.286,audio_features,1OWYw9x5rS9YeqFHigsJp1,https://api.spotify.com/v1/tracks/1OWYw9x5rS9YeqFHigsJp1,https://api.spotify.com/v1/audio-analysis/1OWYw9x5rS9YeqFHigsJp1,374773,3,https://p.scdn.co/mp3-preview/7e79e8e96d445a471b81095cbb4f49921fd4d20d?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273df1063f9732f5ccbc441f094,The Salt and Pepper Diner,John Mulaney
0.622,0.9,6,-5.82,1,0.902,0.778,0.0,0.694,0.449,88.826,audio_features,7MoBzFRZnOuBYOgq6G3zzl,https://api.spotify.com/v1/tracks/7MoBzFRZnOuBYOgq6G3zzl,https://api.spotify.com/v1/audio-analysis/7MoBzFRZnOuBYOgq6G3zzl,90947,4,https://p.scdn.co/mp3-preview/58481601ae71776967cd30344270b6d776b9e9d0?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273251d216e5092f8e0dd902ce3,The Worse Word,John Mulaney
0.504,0.884,2,-6.899,0,0.95,0.743,0.0,0.758,0.38,72.773,audio_features,0Nvu0LhApVvQiEIhIFhaQj,https://api.spotify.com/v1/tracks/0Nvu0LhApVvQiEIhIFhaQj,https://api.spotify.com/v1/audio-analysis/0Nvu0LhApVvQiEIhIFhaQj,227413,3,https://p.scdn.co/mp3-preview/f8cee2c5984a04222ab7598f56b85ac1121937f7?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273251d216e5092f8e0dd902ce3,Special Victims And Ice-T,John Mulaney
0.55,0.917,1,-6.16,0,0.951,0.771,0.0,0.684,0.323,68.834,audio_features,3qqSGABc3kPnjDVZsrXa4k,https://api.spotify.com/v1/tracks/3qqSGABc3kPnjDVZsrXa4k,https://api.spotify.com/v1/audio-analysis/3qqSGABc3kPnjDVZsrXa4k,268507,3,https://p.scdn.co/mp3-preview/463d33f859c24a764958faa8ad4a85aace8d1cdb?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273251d216e5092f8e0dd902ce3,A Child With Lawyers,John Mulaney
0.581,0.852,0,-10.142,0,0.926,0.924,3.23e-06,0.41,0.322,125.082,audio_features,1e9fQQKmHAG3FezQFyrCeT,https://api.spotify.com/v1/tracks/1e9fQQKmHAG3FezQFyrCeT,https://api.spotify.com/v1/audio-analysis/1e9fQQKmHAG3FezQFyrCeT,259040,5,https://p.scdn.co/mp3-preview/30bf3a9a0cbda00b633a270e8fc50cda9b3a987a?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27302789b81f9378cb589f79fe7,Oddly Racist,Bill Burr
0.504,0.808,6,-11.967,0,0.944,0.914,7.67e-06,0.642,0.396,75.849,audio_features,58KurxTN6RxBh54EXMJ2R1,https://api.spotify.com/v1/tracks/58KurxTN6RxBh54EXMJ2R1,https://api.spotify.com/v1/audio-analysis/58KurxTN6RxBh54EXMJ2R1,186333,3,https://p.scdn.co/mp3-preview/75f430c177a9a30e34905fa16d9b5a971f94e00f?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27302789b81f9378cb589f79fe7,Make My Sandwich,Bill Burr
0.541,0.823,10,-10.886,1,0.934,0.911,1.34e-06,0.844,0.393,87.7,audio_features,1CkvIwNxysMq5u3hfLnoe6,https://api.spotify.com/v1/tracks/1CkvIwNxysMq5u3hfLnoe6,https://api.spotify.com/v1/audio-analysis/1CkvIwNxysMq5u3hfLnoe6,332760,4,https://p.scdn.co/mp3-preview/054cbe38e70fa35b057cbae607491e85647b32d3?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27302789b81f9378cb589f79fe7,Chain Stores,Bill Burr
0.48,0.886,6,-11.446,0,0.945,0.924,1.68e-05,0.956,0.209,63.426,audio_features,6vRI8LdKFEs2hmDOh5HYYV,https://api.spotify.com/v1/tracks/6vRI8LdKFEs2hmDOh5HYYV,https://api.spotify.com/v1/audio-analysis/6vRI8LdKFEs2hmDOh5HYYV,224840,4,https://p.scdn.co/mp3-preview/c0729f469ee37f5466dcd48e4e45b2745301e6f3?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27302789b81f9378cb589f79fe7,Pro Swine Flu,Bill Burr
0.606,0.904,4,-5.877,0,0.935,0.854,0.0,0.666,0.231,106.474,audio_features,6Lrw4sfbMrjEyO8jZc53u0,https://api.spotify.com/v1/tracks/6Lrw4sfbMrjEyO8jZc53u0,https://api.spotify.com/v1/audio-analysis/6Lrw4sfbMrjEyO8jZc53u0,659813,4,https://p.scdn.co/mp3-preview/e72f2d18f7e782bd1c33ecaf6172b98981123034?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273d1edca93b18766d132fbfa00,Some Thoughts About Television,Wyatt Cenac
0.525,0.893,1,-6.543,1,0.947,0.86,0.0,0.791,0.28,88.324,audio_features,5qHfwGoSzubgtZZidBnZi0,https://api.spotify.com/v1/tracks/5qHfwGoSzubgtZZidBnZi0,https://api.spotify.com/v1/audio-analysis/5qHfwGoSzubgtZZidBnZi0,633440,1,https://p.scdn.co/mp3-preview/b5123bd598b52f0846b30159c82ab088bc5ceb54?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273d1edca93b18766d132fbfa00,Dogs Are Racist?,Wyatt Cenac
0.484,0.936,6,-5.761,1,0.949,0.837,0.0,0.795,0.238,78.269,audio_features,1gjRrGTfkFpfGt4Ouit8ST,https://api.spotify.com/v1/tracks/1gjRrGTfkFpfGt4Ouit8ST,https://api.spotify.com/v1/audio-analysis/1gjRrGTfkFpfGt4Ouit8ST,489627,4,https://p.scdn.co/mp3-preview/915b77c857274cf9110e92906377c26891d69dee?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273d1edca93b18766d132fbfa00,Cats On The Internet,Wyatt Cenac
0.682,0.868,3,-6.373,0,0.946,0.87,0.0,0.95,0.747,60.537,audio_features,4IMAPjG9QUxd76mMuPvbIN,https://api.spotify.com/v1/tracks/4IMAPjG9QUxd76mMuPvbIN,https://api.spotify.com/v1/audio-analysis/4IMAPjG9QUxd76mMuPvbIN,63200,4,https://p.scdn.co/mp3-preview/65fa0f6e2ff9c711f5e0bb2244ae09fb8b028e65?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273d1edca93b18766d132fbfa00,Gay Marriage & My Uncle Pete,Wyatt Cenac
0.504,0.933,10,-5.842,1,0.937,0.846,0.0,0.823,0.257,92.59,audio_features,3rmoeqxBS6J7tqxfaRGbHp,https://api.spotify.com/v1/tracks/3rmoeqxBS6J7tqxfaRGbHp,https://api.spotify.com/v1/audio-analysis/3rmoeqxBS6J7tqxfaRGbHp,378747,5,https://p.scdn.co/mp3-preview/5a2d2cfe467c1e925febafc6ea2bc3ed5fd6be95?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273d1edca93b18766d132fbfa00,Medieval Times,Wyatt Cenac
0.573,0.96,7,-3.39,1,0.879,0.823,0.0,0.972,0.594,84.975,audio_features,1cG9lukF0NNXTmcYJLmTS7,https://api.spotify.com/v1/tracks/1cG9lukF0NNXTmcYJLmTS7,https://api.spotify.com/v1/audio-analysis/1cG9lukF0NNXTmcYJLmTS7,109000,3,https://p.scdn.co/mp3-preview/2127c3ab44d77271be187c23196cd003a3bdaff4?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273ba11bcbef7c41e2c9aebd37c,Pissed Off,Dane Cook
0.55,0.904,4,-3.429,0,0.696,0.737,0.0,0.854,0.668,59.317,audio_features,6TrwtGYiYKWE6ll7p03jbx,https://api.spotify.com/v1/tracks/6TrwtGYiYKWE6ll7p03jbx,https://api.spotify.com/v1/audio-analysis/6TrwtGYiYKWE6ll7p03jbx,225227,4,https://p.scdn.co/mp3-preview/9bd8e6a6e5a082d33d0ff7d140d7b36b011ba5e6?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273ba11bcbef7c41e2c9aebd37c,Obama,Dane Cook
0.693,0.85,0,-4.536,1,0.491,0.815,0.0,0.952,0.799,83.946,audio_features,3rK8rvri4R1VSslIwbdDWc,https://api.spotify.com/v1/tracks/3rK8rvri4R1VSslIwbdDWc,https://api.spotify.com/v1/audio-analysis/3rK8rvri4R1VSslIwbdDWc,112427,3,https://p.scdn.co/mp3-preview/d773ced0aee00a4b06181e7807899fd63b5478dd?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273ba11bcbef7c41e2c9aebd37c,Self Assassination,Dane Cook
0.655,0.901,0,-4.276,1,0.784,0.825,0.0,0.851,0.496,80.805,audio_features,4atZxl8xhMA9Xritc1CsaY,https://api.spotify.com/v1/tracks/4atZxl8xhMA9Xritc1CsaY,https://api.spotify.com/v1/audio-analysis/4atZxl8xhMA9Xritc1CsaY,165187,3,https://p.scdn.co/mp3-preview/c30e403d19100cd33e2f3d182db37a16b764a6d5?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273ba11bcbef7c41e2c9aebd37c,Vernacular,Dane Cook
0.525,0.958,9,-3.946,1,0.933,0.83,0.0,0.956,0.785,151.816,audio_features,2ULmjTNKicNAC0HAyYa47y,https://api.spotify.com/v1/tracks/2ULmjTNKicNAC0HAyYa47y,https://api.spotify.com/v1/audio-analysis/2ULmjTNKicNAC0HAyYa47y,34507,4,https://p.scdn.co/mp3-preview/2bf7fe36408322adad92c78da31c300fb76df4ee?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273ba11bcbef7c41e2c9aebd37c,Banter #1,Dane Cook
0.46,0.892,8,-9.352,1,0.935,0.875,0.0,0.651,0.223,148.025,audio_features,4eyr98HAV2khpsnWc2EJLc,https://api.spotify.com/v1/tracks/4eyr98HAV2khpsnWc2EJLc,https://api.spotify.com/v1/audio-analysis/4eyr98HAV2khpsnWc2EJLc,156933,5,https://p.scdn.co/mp3-preview/b50f49e3e47f6fc2e82ea0d5ea539579c7d0afad?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737a998fc4661f57eec7be0b30,"Faux Fur, Diamonds & Jizz",Natasha Leggero
0.587,0.725,5,-6.768,0,0.921,0.88,0.0,0.675,0.479,127.466,audio_features,1l9eMMaNZv0hG87CQdargS,https://api.spotify.com/v1/tracks/1l9eMMaNZv0hG87CQdargS,https://api.spotify.com/v1/audio-analysis/1l9eMMaNZv0hG87CQdargS,110107,4,https://p.scdn.co/mp3-preview/bd9871d109d8ed927c4885a5d9fe0869ed54380e?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737a998fc4661f57eec7be0b30,Vegas,Natasha Leggero
